コンピュータ入門,１年次,前期,牧野博之(マキノヒロシ),1AAB01A0
文学基礎,２年次,後期,横山恵理(ヨコヤマエリ),B0B014D0
情報法学,３年次,前期,家本真実(イエモトマミ),B0B019A0
情報法学,３年次,前期,家本真実(イエモトマミ),B0B019B0
経済学基礎,２年次,前期,瀬野陸見(セノムツミ),B0B020A0
経済学基礎,２年次,前期,瀬野陸見(セノムツミ),B0B020B0
経済学基礎,２年次,後期,瀬野陸見(セノムツミ),B0B020C0
社会学基礎,２年次,前期,池田知加(イケダトモカ),B0C004A0
社会学基礎,２年次,前期,池田知加(イケダトモカ),B0C004B0
倫理学基礎,１年次,前期,雨宮徹(アメミヤトオル),B0C007A0
倫理学基礎,１年次,前期,雨宮徹(アメミヤトオル),B0C007B0
倫理学基礎,１年次,後期,雨宮徹(アメミヤトオル),B0C007C0
倫理学基礎,１年次,後期,雨宮徹(アメミヤトオル),B0C007D0
日本の歴史,２年次,前期,大村拓生(オオムラタクオ),B0C011A0
日本の歴史,２年次,前期,大村拓生(オオムラタクオ),B0C011B0
日本の歴史,２年次,前期,大村拓生(オオムラタクオ),B0C011C0
観る文学,２年次,前期,横山恵理(ヨコヤマエリ),B0C015A0
観る文学,２年次,後期,横山恵理(ヨコヤマエリ),B0C015C0
言語学基礎,１年次,前期,横山恵理(ヨコヤマエリ),B0C016A0
言語学基礎,１年次,前期,横山恵理(ヨコヤマエリ),B0C016B0
言語学基礎,１年次,後期,横山恵理(ヨコヤマエリ),B0C016C0
言語学基礎,１年次,後期,横山恵理(ヨコヤマエリ),B0C016D0
日本国憲法,２年次,前期,玄哲浩(ゲンテツヒロ),B0C017A0
日本国憲法,２年次,前期,玄哲浩(ゲンテツヒロ),B0C017B0
法学基礎,２年次,後期,玄哲浩(ゲンテツヒロ),B0C018A0
法学基礎,２年次,後期,玄哲浩(ゲンテツヒロ),B0C018B0
現代経済論,２年次,後期,瀬野陸見(セノムツミ),B0C021A0
心理学基礎,２年次,前期,八木成和(ヤギシゲカズ),B0C022A0
心理学基礎,２年次,前期,八木成和(ヤギシゲカズ),B0C022B0
心理学基礎,２年次,後期,八木成和(ヤギシゲカズ),B0C022C0
心理学基礎,２年次,後期,八木成和(ヤギシゲカズ),B0C022D0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,菊池由記(キクチユキ),B1C001A0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,黒川尚彦(クロカワナオヒコ),B1C001B0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,田岡育恵(タオカイクエ),B1C001C0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,菊池由記(キクチユキ),B1C001D0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,黒川尚彦(クロカワナオヒコ),B1C001E0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,田岡育恵(タオカイクエ),B1C001F0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,新庄谷洋子(シンジョウダニヨウコ),B1C001G0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,黒川尚彦(クロカワナオヒコ),B1C001H0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,田岡育恵(タオカイクエ),B1C001I0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,新庄谷洋子(シンジョウダニヨウコ),B1C001J0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,黒川尚彦(クロカワナオヒコ),B1C001K0
英語表現（ｂａｓｉｃ１）ａ,１年次,前期,田岡育恵(タオカイクエ),B1C001L0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,菊池由記(キクチユキ),B1C002A0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,黒川尚彦(クロカワナオヒコ),B1C002B0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,田岡育恵(タオカイクエ),B1C002C0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,菊池由記(キクチユキ),B1C002D0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,黒川尚彦(クロカワナオヒコ),B1C002E0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,田岡育恵(タオカイクエ),B1C002F0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,新庄谷洋子(シンジョウダニヨウコ),B1C002G0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,黒川尚彦(クロカワナオヒコ),B1C002H0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,田岡育恵(タオカイクエ),B1C002I0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,新庄谷洋子(シンジョウダニヨウコ),B1C002J0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,黒川尚彦(クロカワナオヒコ),B1C002K0
英語表現（ｂａｓｉｃ１）ｂ,１年次,後期,田岡育恵(タオカイクエ),B1C002L0
英語の語法,３年次,前期,古樋直己(フルヒナオキ),B1C003A0
英語の語法,３年次,前期,古樋直己(フルヒナオキ),B1C003B0
英語の語法,３年次,前期,島田浩之(シマダヒロユキ),B1C003C0
英語の語法,３年次,前期,中村英江(ナカムラハナエ),B1C003D0
英語の語法,３年次,前期,中村英江(ナカムラハナエ),B1C003E0
英語の語法,３年次,前期,島田浩之(シマダヒロユキ),B1C003F0
英語の語法,３年次,後期,古樋直己(フルヒナオキ),B1C003I0
口語英語Ⅰａ,１年次,前期,アンドリューメロウ(アンドリューメロウ),B1C004A0
口語英語Ⅰａ,１年次,前期,エルズベスヘロン(エルズベスヘロン),B1C004B0
口語英語Ⅰａ,１年次,前期,ガブリエルポーラス(ガブリエルポーラス),B1C004C0
口語英語Ⅰａ,１年次,前期,ウェンディチェン(ウェンディチェン),B1C004D0
口語英語Ⅰａ,１年次,前期,アンドリューメロウ(アンドリューメロウ),B1C004E0
口語英語Ⅰａ,１年次,前期,エルズベスヘロン(エルズベスヘロン),B1C004F0
口語英語Ⅰａ,１年次,前期,ガブリエルポーラス(ガブリエルポーラス),B1C004G0
口語英語Ⅰａ,１年次,前期,ウェンディチェン(ウェンディチェン),B1C004H0
口語英語Ⅰａ,１年次,前期,アンドリューメロウ(アンドリューメロウ),B1C004I0
口語英語Ⅰａ,１年次,前期,ウェンディチェン(ウェンディチェン),B1C004J0
口語英語Ⅰａ,１年次,前期,ロバートウォレス(ロバートウォレス),B1C004K0
口語英語Ⅰａ,１年次,前期,タローヘイス(タローヘイス),B1C004L0
口語英語Ⅰａ,１年次,前期,アンドリューメロウ(アンドリューメロウ),B1C004M0
口語英語Ⅰａ,１年次,前期,ウェンディチェン(ウェンディチェン),B1C004N0
口語英語Ⅰａ,１年次,前期,ロバートウォレス(ロバートウォレス),B1C004P0
口語英語Ⅰａ,１年次,前期,タローヘイス(タローヘイス),B1C004Q0
口語英語Ⅰｂ,１年次,後期,アンドリューメロウ(アンドリューメロウ),B1C005A0
口語英語Ⅰｂ,１年次,後期,エルズベスヘロン(エルズベスヘロン),B1C005B0
口語英語Ⅰｂ,１年次,後期,ガブリエルポーラス(ガブリエルポーラス),B1C005C0
口語英語Ⅰｂ,１年次,後期,ウェンディチェン(ウェンディチェン),B1C005D0
口語英語Ⅰｂ,１年次,後期,アンドリューメロウ(アンドリューメロウ),B1C005E0
口語英語Ⅰｂ,１年次,後期,エルズベスヘロン(エルズベスヘロン),B1C005F0
口語英語Ⅰｂ,１年次,後期,ガブリエルポーラス(ガブリエルポーラス),B1C005G0
口語英語Ⅰｂ,１年次,後期,ウェンディチェン(ウェンディチェン),B1C005H0
口語英語Ⅰｂ,１年次,後期,アンドリューメロウ(アンドリューメロウ),B1C005I0
口語英語Ⅰｂ,１年次,後期,ウェンディチェン(ウェンディチェン),B1C005J0
口語英語Ⅰｂ,１年次,後期,ロバートウォレス(ロバートウォレス),B1C005K0
口語英語Ⅰｂ,１年次,後期,タローヘイス(タローヘイス),B1C005L0
口語英語Ⅰｂ,１年次,後期,アンドリューメロウ(アンドリューメロウ),B1C005M0
口語英語Ⅰｂ,１年次,後期,ウェンディチェン(ウェンディチェン),B1C005N0
口語英語Ⅰｂ,１年次,後期,ロバートウォレス(ロバートウォレス),B1C005P0
口語英語Ⅰｂ,１年次,後期,タローヘイス(タローヘイス),B1C005Q0
英語による情報技術Ⅱ,３年次,前期,平山亮(ヒラヤママコト),B1C006A0
英語による情報技術Ⅱ,３年次,前期,矢野浩二朗(ヤノコウジロウ),B1C006B0
英語による情報技術Ⅱ,３年次,前期,久保田真司(クボタシンジ),B1C006C0
英語による情報技術Ⅱ,３年次,前期,久保田真司(クボタシンジ),B1C006D0
英語による情報技術Ⅱ,３年次,後期,久保田真司(クボタシンジ),B1C006E0
英語による情報技術Ⅱ,３年次,後期,久保田真司(クボタシンジ),B1C006F0
英語表現（ｂａｓｉｃ２）ａ,２年次,前期,島田浩之(シマダヒロユキ),B1C007A0
英語表現（ｂａｓｉｃ２）ａ,２年次,前期,古樋直己(フルヒナオキ),B1C007B0
英語表現（ｂａｓｉｃ２）ａ,２年次,前期,島田浩之(シマダヒロユキ),B1C007D0
英語表現（ｂａｓｉｃ２）ａ,２年次,前期,田岡育恵(タオカイクエ),B1C007E0
英語表現（ｂａｓｉｃ２）ａ,２年次,前期,古樋直己(フルヒナオキ),B1C007F0
英語表現（ｂａｓｉｃ２）ａ,２年次,前期,古樋直己(フルヒナオキ),B1C007G0
英語表現（ｂａｓｉｃ２）ａ,２年次,前期,黒川尚彦(クロカワナオヒコ),B1C007H0
英語表現（ｂａｓｉｃ２）ｂ,２年次,後期,島田浩之(シマダヒロユキ),B1C008A0
英語表現（ｂａｓｉｃ２）ｂ,２年次,後期,古樋直己(フルヒナオキ),B1C008B0
英語表現（ｂａｓｉｃ２）ｂ,２年次,後期,古樋直己(フルヒナオキ),B1C008C0
英語表現（ｂａｓｉｃ２）ｂ,２年次,後期,島田浩之(シマダヒロユキ),B1C008D0
英語表現（ｂａｓｉｃ２）ｂ,２年次,後期,田岡育恵(タオカイクエ),B1C008E0
英語表現（ｂａｓｉｃ２）ｂ,２年次,後期,古樋直己(フルヒナオキ),B1C008F0
英語表現（ｂａｓｉｃ２）ｂ,２年次,後期,古樋直己(フルヒナオキ),B1C008G0
英語表現（ｂａｓｉｃ２）ｂ,２年次,後期,黒川尚彦(クロカワナオヒコ),B1C008H0
口語英語Ⅱａ,２年次,前期,ガブリエルポーラス(ガブリエルポーラス),B1C009B0
口語英語Ⅱａ,２年次,前期,アンドリューメロウ(アンドリューメロウ),B1C009C0
口語英語Ⅱａ,２年次,前期,アンドリューメロウ(アンドリューメロウ),B1C009D0
口語英語Ⅱｂ,２年次,後期,ガブリエルポーラス(ガブリエルポーラス),B1C010B0
口語英語Ⅱｂ,２年次,後期,アンドリューメロウ(アンドリューメロウ),B1C010C0
口語英語Ⅱｂ,２年次,後期,アンドリューメロウ(アンドリューメロウ),B1C010D0
英語による情報技術Ⅰａ,２年次,前期,平山亮(ヒラヤママコト),B1C011A0
英語による情報技術Ⅰｂ,２年次,後期,平山亮(ヒラヤママコト),B1C012A0
日本語Ⅰ,１年次,前期,原田佳代子(ハラダカヨコ),B1C014A0
日本語Ⅱ,１年次,後期,原田佳代子(ハラダカヨコ),B1C015B0
英語演習,３年次,後期,アンドリューメロウ(アンドリューメロウ),B1C016A0
基礎スポーツ科学ａ,１年次,前期,井上裕美子(イノウエユミコ),B2C001A0
基礎スポーツ科学ａ,１年次,前期,望月慎之(モチヅキチカユキ),B2C001B0
基礎スポーツ科学ａ,１年次,前期,井上裕美子(イノウエユミコ),B2C001C0
基礎スポーツ科学ａ,１年次,前期,望月慎之(モチヅキチカユキ),B2C001D0
基礎スポーツ科学ａ,１年次,前期,積山敬経(ツミヤマタカツネ),B2C001E0
基礎スポーツ科学ａ,１年次,前期,積山敬経(ツミヤマタカツネ),B2C001G0
基礎スポーツ科学ａ,１年次,前期,井上裕美子(イノウエユミコ),B2C001H0
基礎スポーツ科学ａ,１年次,前期,積山敬経(ツミヤマタカツネ),B2C001I0
基礎スポーツ科学ａ,１年次,前期,井上裕美子(イノウエユミコ),B2C001J0
基礎スポーツ科学ａ,１年次,前期,積山敬経(ツミヤマタカツネ),B2C001K0
基礎スポーツ科学ａ,１年次,前期,井上裕美子(イノウエユミコ),B2C001L0
基礎スポーツ科学ａ,１年次,前期,望月慎之(モチヅキチカユキ),B2C001M0
基礎スポーツ科学ａ,１年次,前期,平井博志(ヒライヒロシ),B2C001N0
基礎スポーツ科学ａ,１年次,前期,望月慎之(モチヅキチカユキ),B2C001P0
基礎スポーツ科学ａ,１年次,前期,平井博志(ヒライヒロシ),B2C001Q0
基礎スポーツ科学ｂ,２年次,後期,井上裕美子(イノウエユミコ),B2C002A0
基礎スポーツ科学ｂ,２年次,後期,望月慎之(モチヅキチカユキ),B2C002B0
基礎スポーツ科学ｂ,２年次,後期,積山敬経(ツミヤマタカツネ),B2C002C0
基礎スポーツ科学ｂ,２年次,後期,望月慎之(モチヅキチカユキ),B2C002D0
基礎スポーツ科学ｂ,２年次,後期,積山敬経(ツミヤマタカツネ),B2C002E0
基礎スポーツ科学ｂ,２年次,後期,望月慎之(モチヅキチカユキ),B2C002F0
基礎スポーツ科学ｂ,２年次,後期,積山敬経(ツミヤマタカツネ),B2C002G0
基礎スポーツ科学ｂ,２年次,後期,井上裕美子(イノウエユミコ),B2C002H0
基礎スポーツ科学ｂ,２年次,後期,井上裕美子(イノウエユミコ),B2C002I0
基礎スポーツ科学ｂ,２年次,後期,平井博志(ヒライヒロシ),B2C002J0
基礎スポーツ科学ｂ,２年次,後期,積山敬経(ツミヤマタカツネ),B2C002K0
基礎スポーツ科学ｂ,２年次,後期,望月慎之(モチヅキチカユキ),B2C002L0
基礎スポーツ科学ｂ,２年次,後期,井上裕美子(イノウエユミコ),B2C002M0
基礎スポーツ科学ｂ,２年次,後期,平井博志(ヒライヒロシ),B2C002N0
基礎スポーツ科学ｂ,２年次,後期,積山敬経(ツミヤマタカツネ),B2C002P0
基礎スポーツ科学ｂ,２年次,後期,望月慎之(モチヅキチカユキ),B2C002Q0
スポーツ科学実習,３年次,前期,井上裕美子(イノウエユミコ),B2C004A0
物理学基礎,１年次,前期,藤井研一(フジイケンイチ),B3B003A0
物理学基礎,１年次,前期,藤井研一(フジイケンイチ),B3B003B0
物理学基礎,１年次,前期,藤井研一(フジイケンイチ),B3B003C0
物理学基礎,１年次,前期,藤井研一(フジイケンイチ),B3B003D0
現代物理学入門,２年次,後期,藤博之(フジヒロユキ),B3B007A0
現代物理学入門,２年次,後期,藤博之(フジヒロユキ),B3B007B0
地球環境,１年次,後期,金幸隆(キムヘンユン),B3B014A0
地球環境,１年次,後期,金幸隆(キムヘンユン),B3B014B0
地球環境,１年次,後期,金幸隆(キムヘンユン),B3B014C0
情報生命科学,１年次,後期,矢野浩二朗(ヤノコウジロウ),B3B017A0
情報生命科学,１年次,後期,矢野浩二朗(ヤノコウジロウ),B3B017B0
情報生命科学,１年次,後期,矢野浩二朗(ヤノコウジロウ),B3B017C0
物理現象の数理,２年次,前期,藤博之(フジヒロユキ),B3C004A0
物理現象の数理,２年次,前期,藤博之(フジヒロユキ),B3C004B0
力学,１年次,前期,藤博之(フジヒロユキ),B3C005A0
力学,１年次,前期,藤博之(フジヒロユキ),B3C005B0
力学,１年次,前期,藤博之(フジヒロユキ),B3C005C0
力学,１年次,前期,藤博之(フジヒロユキ),B3C005D0
電磁気学,１年次,後期,藤井研一(フジイケンイチ),B3C006A0
電磁気学,１年次,後期,藤井研一(フジイケンイチ),B3C006B0
電磁気学,１年次,後期,藤井研一(フジイケンイチ),B3C006C0
電磁気学,１年次,後期,藤井研一(フジイケンイチ),B3C006D0
化学基礎,１年次,前期,田中龍一郎(タナカリュウイチロウ),B3C009A0
化学基礎,１年次,前期,田中龍一郎(タナカリュウイチロウ),B3C009B0
環境情報科学,１年次,前期,角谷秀樹(カクタニヒデキ),B3C010A0
環境情報科学,１年次,後期,角谷秀樹(カクタニヒデキ),B3C010B0
環境情報科学,１年次,後期,角谷秀樹(カクタニヒデキ),B3C010C0
地球科学基礎,１年次,前期,金幸隆(キムヘンユン),B3C012A0
地球科学基礎,１年次,前期,金幸隆(キムヘンユン),B3C012B0
地球科学基礎,１年次,前期,金幸隆(キムヘンユン),B3C012C0
地球科学基礎,１年次,前期,金幸隆(キムヘンユン),B3C012D0
生命科学基礎,１年次,前期,矢野浩二朗(ヤノコウジロウ),B3C015B0
生命科学基礎,１年次,前期,矢野浩二朗(ヤノコウジロウ),B3C015C0
視る自然科学,２年次,後期,藤井研一(フジイケンイチ),B3C018A0
基礎ゼミナール,１年次,前期,井垣宏(イガキヒロシ),B4C001A0
基礎ゼミナール,１年次,前期,山田隆亮(ヤマダタカアキ),B4C001J0
キャリアステップ（IC科）,１年次,後期,藤井研一(フジイケンイチ),B4C002A0
キャリアステップ（IS科）,１年次,後期,須永宏(スナガヒロシ),B4C002B0
キャリアステップ（IM科）,１年次,後期,小堀研一(コボリケンイチ),B4C002C0
キャリアステップ（IN科）,１年次,後期,未定(ミテイ),B4C002D0
キャリアデザインⅠ（IC科）,２年次,前期,藤井研一(フジイケンイチ),B4C003A0
キャリアデザインⅠ（IS科）,２年次,前期,山田隆亮(ヤマダタカアキ),B4C003B0
キャリアデザインⅠ（IM科）,２年次,前期,福島拓(フクシマタク),B4C003C0
キャリアデザインⅠ（IN科）,２年次,前期,大島一能(オオシマカズヨシ),B4C003D0
キャリアデザインⅡ（IC科）,２年次,後期,田岡育恵(タオカイクエ),B4C004A0
キャリアデザインⅡ（IS科）,２年次,後期,黒川尚彦(クロカワナオヒコ),B4C004B0
キャリアデザインⅡ（IM科）,２年次,後期,田岡育恵(タオカイクエ),B4C004C0
教職入門,１年次,後期,疋田祥人(ヒキダヨシト),BTD001A1
教育原論,２年次,前期,疋田祥人(ヒキダヨシト),BTD002A1
教育心理学,１年次,後期,酒井恵子(サカイケイコ),BTD003A1
教育行政,２年次,前期,疋田祥人(ヒキダヨシト),BTD004A1
数学科教育法ａ,２年次,後期,北秀和(キタヒデカズ),BTD005A1
数学科教育法ｂ,３年次,前期,北秀和(キタヒデカズ),BTD006A1
数学科教育法ｃ,３年次,後期,北秀和(キタヒデカズ),BTD007A1
情報科教育法ａ,３年次,前期,大井翔(オオイショウ),BTD009A1
情報科教育法ｂ,３年次,集中,大井翔(オオイショウ),BTD010A1
道徳教育の研究,２年次,前期,澤田俊也(サワダトシヤ),BTD011A1
教育課程論,２年次,前期,澤田俊也(サワダトシヤ),BTD012A1
教育方法論,２年次,後期,北秀和(キタヒデカズ),BTD013A1
生徒指導論,２年次,後期,胡田裕教(エビタヒロユキ),BTD014A1
中学校教育実習,４年次,集中,疋田祥人(ヒキダヨシト),BTD016A1
高等学校教育実習,４年次,集中,疋田祥人(ヒキダヨシト),BTD017A1
教職実践演習,４年次,後期,疋田祥人(ヒキダヨシト),BTD018A1
福祉教育概論,３年次,集中,酒井恵子(サカイケイコ),BTD019A1
道徳教育,２年次,前期,澤田俊也(サワダトシヤ),BTD020A1
教育相談,３年次,前期,酒井恵子(サカイケイコ),BTD021A1
特別活動・総合的な学習の時間の指導法,２年次,後期,澤田俊也(サワダトシヤ),BTD023A1
特別支援教育,２年次,後期,矢野正(ヤノタダシ),BTD024A1
